10465, $90.00
10465, $1603.80
10465, $294.00
10465, $205.20
10465, $325.00
10466, $168.00
10466, $48.00
10467, $100.80
10467, $134.40
10468, $165.60
10468, $552.00
10469, $516.80
10469, $413.53
10469, $26.35
10470, $1500.00
10470, $108.00
10470, $212.80
10471, $720.00
10471, $608.00
10472, $273.60
10472, $763.20
10473, $24.00
10473, $206.40
10474, $223.20
10474, $655.20
10474, $308.70
10474, $62.00
10475, $297.50
10475, $693.60
10475, $514.08
10476, $36.48
10476, $144.00
10477, $216.00
10477, $126.00
10477, $216.00
10478, $471.20
10479, $6324.00
10479, $733.60
10479, $2640.00
10479, $798.00
10480, $228.00
10480, $528.00
10481, $384.00
10481, $1088.00
10482, $147.00
10483, $372.40
10483, $296.40
10484, $112.00
10484, $147.00
10484, $127.20
10485, $273.60
10485, $144.00
10485, $518.40
10485, $648.00
10486, $84.00
10486, $1060.00
10486, $128.00
10487, $36.50
10487, $747.00
10487, $106.20
10488, $1320.00
10488, $192.00
10489, $189.00
10489, $250.20
10490, $2640.00
10490, $300.00
10490, $223.20
10491, $197.63
10491, $61.88
10492, $638.40
10492, $212.80
10493, $226.80
10493, $122.40
10493, $259.20
10494, $912.00
10495, $72.00
10495, $154.00
10495, $52.00
10496, $190.00
10497, $425.60
10497, $695.00
10497, $260.00
10498, $63.00
10498, $92.00
10498, $420.00
10499, $912.00
10499, $500.00
10500, $176.70
10500, $346.56
10501, $149.00
10502, $199.50
10502, $196.80
10502, $420.00
10503, $1627.50
10503, $421.00
10504, $228.00
10504, $120.00
10504, $328.00
10504, $712.50
10505, $147.90
10506, $226.80
10506, $189.00
10507, $586.50
10507, $162.56
10508, $60.00
10508, $180.00
10509, $136.80
10510, $4456.44
10510, $251.10
10511, $935.00
10511, $1275.00
10511, $340.00
10512, $38.25
10512, $91.80
10512, $48.45
10512, $346.80
10513, $320.00
10513, $1280.00
10513, $342.00
10514, $3159.00
10514, $1596.00
10514, $2660.00
10514, $820.95
10514, $387.50
10515, $1319.20
10515, $872.50
10515, $5268.00
10515, $34.00
10515, $2427.60
10516, $1406.25
10516, $694.80
10516, $280.00
10517, $42.00
10517, $220.00
10517, $90.00
10518, $22.50
10518, $3952.50
10518, $175.05
10519, $471.20
10519, $1520.00
10519, $323.00
10520, $36.00
10520, $164.00
10521, $54.00
10521, $96.50
10521, $75.00
10522, $576.00
10522, $960.00
10522, $414.24
10522, $368.00
10523, $877.50
10523, $1093.50
10523, $421.20
10523, $52.11
10524, $62.00
10524, $258.90
10524, $2760.00
10524, $111.75
10525, $570.00
10525, $248.40
10526, $122.40
10526, $60.00
10526, $969.00
10527, $990.00
10527, $513.00
10528, $63.00
10528, $16.00
10528, $313.20
10529, $336.00
10529, $250.00
10529, $360.00
10530, $1560.00
10530, $1150.00
10530, $570.00
10530, $900.00
10531, $110.00
10532, $388.35
10532, $408.00
10533, $1045.00
10533, $835.20
10533, $342.00
10534, $258.90
10534, $147.20
10534, $59.60
10535, $945.00
10535, $165.60
10535, $87.75
10535, $742.50
10536, $427.50
10536, $250.00
10536, $75.00
10536, $892.50
10537, $375.00
10537, $318.00
10537, $265.00
10537, $730.80
10537, $135.00
10538, $105.00
10538, $34.80
10539, $48.00
10539, $150.00
10539, $37.50
10539, $120.00
10540, $600.00
10540, $1249.20
10540, $7905.00
10540, $437.50
10541, $141.75
10541, $948.60
10541, $682.02
10541, $174.15
10542, $299.25
10542, $169.86
10543, $969.00
10543, $535.50
10544, $319.20
10544, $98.00
10545, $210.00
10546, $300.00
10546, $540.00
10546, $1972.00
10547, $652.80
10547, $1140.00
10548, $105.00
10548, $135.10
10549, $584.38
10549, $807.50
10549, $2162.40
10550, $280.80
10550, $92.00
10550, $54.00
10550, $256.50
10551, $593.30
10551, $306.00
10551, $778.00
10552, $648.00
10552, $232.50
10553, $315.00
10553, $244.30
10553, $504.00
10553, $375.00
10553, $108.00
10554, $497.33
10554, $171.00
10554, $936.70
10554, $123.50
10555, $558.00
10555, $257.60
10555, $64.80
10555, $848.00
10555, $1216.00
10556, $835.20
10557, $997.50
10557, $155.00
10558, $237.50
10558, $1060.00
10558, $210.00
10558, $590.40
10558, $45.00
10559, $110.01
10559, $410.40
10560, $517.80
10560, $554.63
10561, $194.50
10561, $2650.00
10562, $45.00
10562, $443.70
10563, $475.00
10563, $490.00
10564, $592.80
10564, $71.25
10564, $570.00
10565, $101.25
10565, $538.65
10566, $624.75
10566, $956.25
10566, $180.00
10567, $600.00
10567, $159.00
10567, $1760.00
10568, $155.00
10569, $350.00
10569, $540.00
10570, $299.25
10570, $2166.00
10571, $217.39
10571, $333.20
10572, $188.46
10572, $288.00
10572, $920.00
10572, $104.63
10573, $702.00
10573, $560.00
10573, $820.00
10574, $35.00
10574, $36.80
10574, $493.00
10574, $199.50
10575, $660.00
10575, $263.40
10575, $1044.00
10575, $180.00
10576, $180.00
10576, $250.00
10576, $408.45
10577, $180.00
10577, $155.00
10577, $234.00
10578, $360.00
10578, $117.00
10579, $155.00
10579, $162.75
10580, $331.31
10580, $82.51
10580, $599.93
10581, $310.00
10582, $78.00
10582, $252.00
10583, $1237.90
10583, $693.60
10583, $306.00
10584, $593.75
10585, $142.50
10586, $23.80
10587, $187.38
10587, $360.00
10587, $260.00
10588, $2000.00
10588, $1120.00
10589, $72.00
10590, $360.00
10590, $741.00
10591, $140.00
10591, $300.00
10591, $372.50
10592, $368.13
10592, $148.34
10593, $1360.80
10593, $576.00
10593, $57.60
10594, $168.00
10594, $397.50
10595, $405.00
10595, $2565.00
10595, $1755.00
10596, $152.00
10596, $842.88
10596, $186.00
10597, $126.00
10597, $390.00
10597, $202.08
10598, $2195.00
10598, $193.50
10599, $493.00
10600, $29.80
10600, $450.00
10601, $360.00
10601, $1925.00
10602, $48.75
10603, $1008.00
10603, $475.00
10604, $68.85
10604, $162.00
10605, $497.33
10605, $1045.00
10605, $2261.00
10605, $306.38
10606, $352.00
10606, $384.00
10606, $394.40
10607, $1350.00
10607, $3900.00
10607, $35.00
10607, $772.80
10607, $417.60
10608, $1064.00
10609, $54.00
10609, $310.00
10609, $60.00
10610, $299.25
10611, $108.00
10611, $190.00
10611, $510.00
10612, $2170.00
10612, $1045.00
10612, $360.00
10612, $1360.00
10612, $1440.00
10613, $43.20
10613, $310.00
10614, $294.00
10614, $80.00
10614, $90.00
10615, $120.00
10616, $3754.88
10616, $532.00
10616, $213.75
10616, $306.38
10617, $1402.50
10618, $1750.00
10618, $760.00
10618, $187.50
10619, $420.00
10619, $840.00
10620, $22.50
10620, $35.00
10621, $46.00
10621, $90.00
10621, $300.00
10621, $322.50
10622, $380.00
10622, $180.00
10623, $488.25
10623, $124.20
10623, $225.00
10623, $13.50
10623, $486.00
10624, $456.00
10624, $742.74
10624, $194.50
10625, $69.75
10625, $70.00
10625, $340.00
10626, $393.60
10626, $680.00
10626, $430.00
10627, $739.50
10627, $446.25
10628, $450.00
10629, $2475.80
10629, $299.25
10630, $273.60
10630, $630.00
10631, $55.80
10632, $541.50
10632, $47.50
10633, $1162.80
10633, $66.30
10633, $929.09
10633, $3352.40
10634, $1050.00
10634, $3125.00
10634, $795.00
10634, $15.50
10635, $198.00
10635, $288.23
10635, $840.00
10636, $550.00
10636, $79.50
10637, $210.00
10637, $385.94
10637, $2166.00
10638, $190.00
10638, $442.05
10638, $2088.00
10639, $500.00
10640, $540.00
10640, $168.75
10641, $950.00
10641, $1104.00
10642, $240.00
10642, $456.00
10643, $513.00
10643, $283.50
10643, $18.00
10644, $225.00
10644, $920.00
10644, $226.80
10645, $1250.00
10645, $285.00
10646, $202.50
10646, $418.50
10646, $483.75
10646, $341.25
10647, $276.00
10647, $360.00
10648, $315.00
10648, $57.38
10649, $912.00
10649, $522.00
10650, $776.70
10650, $779.00
10650, $223.50
10651, $82.80
